index	rating	review	label
1327	5.0	 I'm so happy that I can just walk around my small apartment with my podcasts or music playing	1.0
1328	5.0	 It's also super nice without any wires anywhere when I need to use them in public	1.0
1329	5.0	 The audio is really great for me, almost too good	1.0
1330	5.0	 The first few days I had it, I would listen to lectures and I could pick up sounds that made me think someone was near me and it would freak me out lol	1.0
1331	5.0	I love these AirPods	1.0
1332	5.0	 I ended up getting a pair of Pros after because they didn’t fit my ears, but I was still very impressed with these	1.0
1333	5.0	Call quality is crystal clear	1.0
1334	5.0	 Range is excellent- I could hear my calls from the basement all the way to the 2nd floor	1.0
1335	5.0	 They snap in the case perfectly, and the case is tiny and fits easily in my pocket	1.0
1336	5.0	 Sound quality is good	1.0
1337	5.0	Bad fit - not good for small ear canals like mine	0.0
1338	5.0	 Ambient sounds can be a bit loud (didn’t expect noise cancellation, though)	0.0
1339	5.0	 Stems are long and awkward looking, and therefore easier to knock out	0.0
1340	3.0	Great except the Left one falls out	0.0
1341	3.0	 Fell out multiple times as I ate dinner	0.0
1342	3.0	 I really wanted to like these	1.0
1343	3.0	 if I’m always afraid one will just fall out then what good are they	0.0
1344	5.0	LOVE THEM	1.0
1345	5.0	Everything about them pair so well with my iPhone	1.0
1346	5.0	 Sound quality is through the roof and the noise cancellation is one thing that will come in handy on the busy roads	1.0
1347	5.0	 The battery life lasts so long too	1.0
1348	5.0	 They came very secure so they weren’t damaged and everything was in place	1.0
1349	5.0	 Love it	1.0
1350	5.0	I bought these for xmas but decided to let him try them to make sure they were okay	1.0
1351	3.0	After using the airpods for a week or so, I am not thrilled and for this price, I expect better	0.0
1352	3.0	 Although the design is beautiful, it is hard to get them in your ears, even harder is keeping them in your ears	0.0
1353	3.0	 I bought them to use on the treadmill and listen to my ipad while cooking	1.0
1354	3.0	 Exercising with them is frustrating, with the sweaty moisture that goes with exercise, the airpods fall out of your ears and I am going back to the traditional ear buds	0.0
1355	5.0	I have been wanting a pair of AirPods for a minute but I just didn’t have the funds to get them, so I saved up some money and FINALLY got them	1.0
1356	5.0	 But of course, I wanted to check if there was a cheaper and easier way to buy them as the closest Apple store is an hour away from me and lo and behold I saw these beauties for $30 cheaper than they are on the Apple store	1.0
1357	5.0	 I waited a dreadfully long 3 days for them to come and oh my god, I was on top of the moon when I saw they were delivered	1.0
1358	5.0	 Now before I ordered them I was very skeptical as some people were saying they were fakes and they broke on them as soon as they opened their Airpods	0.0
1359	5.0	 I don’t know what their reviews were, but mines are brand new	1.0
1360	5.0	 Sealed and brand new package with brand new Airpods	1.0
1361	5.0	 Connecting them was a breeze and the sound quality is much better compared to the regular ear pods Apple has that comes with the phones	1.0
1362	5.0	 I’m in love and I am here to assure you, even though my review will probably get lost in the mix, that these are the real things and I am very satisfied with my purchase	1.0
1363	1.0	Ok, this is my second review after Amazon deleted my first one	1.0
1364	1.0	 In their email they claimed it was authentic and it was not fake	1.0
1365	1.0	 If it was authentic why Apple website didn’t recognize it when I entered the S/N to verify its authenticity	1.0
1366	5.0	The sound quality is good	1.0
1367	5.0	 But the battery life and the charging capability is absolutely amazing	1.0
1368	5.0	 They are just perfect	1.0
1369	5.0	 No wires bothering you, they stay in good	1.0
1370	5.0	 Someone ask you a question you take one out it pauses the music	1.0
1371	5.0	 Take them out put them in the case and in 15 minutes you have fresh head phones	1.0
1372	5.0	 I haven’t charged the case in over a week and I’m still going strong	1.0
1373	5.0	 The way they are engineered is truly amazing	1.0
1374	5.0	Great sound in a tiny comfortable size	1.0
1375	5.0	 To get any better sound quality you would have to go to full size Bose or Beats	1.0
1376	5.0	 I am a musician and truly appreciate the sound quality given the convenience of size and price point	1.0
1377	5.0	 The noise cancellation is not the quality of large headphones but in every other sense, these are great	1.0
1378	5.0	 Also great ease of Bluetooth connection; just put them in your ears and they connect, no buttons needed	1.0
1379	5.0	 Great mic for phone calls and the battery life is amazing	1.0
1380	5.0	 I use them for hours, just plug case in at night and pods stay charged at all times	1.0
1381	3.0	Sound is excellent for listening to music, watching shows online, and talking on the phone	1.0
1382	3.0	 I think the mic is very good, too	1.0
1383	3.0	 But I had these on for an hour and had to remove them twice because they hurt my ears	0.0
1384	3.0	 But they’re almost double the price	0.0
1385	4.0	I bought these because I had trouble keeping similar wireless headphones in my ears while walking or exercising	1.0
1386	4.0	 Other wired or wireless headsets with interchangeable, difference sized soft ear pieces never fit right and had a tendency to come loose or slip out entirely	1.0
1387	4.0	 Very annoying at the gym in the middle of a class or on the treadmill	0.0
1388	4.0	 These are so light and hang on the ear that you don't notice they are there	1.0
1389	4.0	Frankly I don't use them on an iphone device but on an Android phone	1.0
1390	4.0	 That shouldn't matter	1.0
1391	4.0	 The only negative is that every once in a while they seem to go out of sync	1.0
1392	4.0	 This causes an echo effect	0.0
1393	4.0	 It becomes difficult to understand spoken word because of the echo	0.0
1394	4.0	 The only way I have found to fix it is to go to Bluetooth settings, disconnect, then reconnect the AirPoids	0.0
1395	4.0	 That means I have to stop my exercise program to restart them	0.0
1396	4.0	 Very annoying	0.0
1397	4.0	 The connected device used shouldn't matter if the Bluetooth is compatible	1.0
1398	5.0	I initially bought Samsung earbuds because they were highest rated	0.0
1399	5.0	 I found them to be uncomfortable and more expensive, so I returned them and purchased the earbuds	1.0
1400	5.0	 They work well, except sometimes people say they cannot hear me	1.0
1401	5.0	 I like the fit, and the convenience of not having any wires	1.0
1402	5.0	 They’re the most comfortable earbuds I’ve ever had	1.0
1403	5.0	These AirPods arrived in perfect condition	1.0
1404	5.0	 New, sealed box with instructions, charging cable, charging case, and of course, the AirPods	1.0
1405	5.0	 I don’t know why the other reviews are a mixed bag of poor to terrible so far as the product is concerned	1.0
1406	5.0	 You can tell from my pictures that there is absolutely nothing wrong with them	1.0
1407	5.0	 I don’t think these are intended for noise canceling, so I rated them a 3 in that area	1.0
1408	5.0	 Otherwise, 5 stars	1.0
1409	5.0	 The AirPods and charging case arrived more than 75% charged, too	1.0
1410	5.0	 Ready to go right out of the box	1.0
1411	5.0	 Love them	1.0
1412	1.0	These airpods are 1st generation	0.0
1413	1.0	 It’s obvious as soon as you open the box	0.0
1414	1.0	 The light that indicates if it’s charging is on the inside of the case rather than on the outside of the case	0.0
1415	1.0	 I’m very disappointed but I’ve already opened it so I don’t think I can return them	0.0
1416	1.0	 If you’re looking for Apple products just go directly to the Apple site	1.0
1417	5.0	AirPods came as expected, nothing unusual	1.0
1418	5.0	 If you’re trying to decide if you need to get the wireless case, I would say just go for the wired case	1.0
1419	5.0	 It charges so fast it isn’t even a problem	1.0
1420	5.0	 When your AirPods die, the case has charge in it as well, so in a way, it is like having wireless charging	1.0
1421	5.0	 As long as the case is charged, you can put your AirPods in without having to plug into the wall and it charges	1.0
1422	5.0	These AirPods don’t fit in my ears like the apple ear pods	0.0
1423	5.0	 They’re a little looser and don’t go as far into my ears, I’ve noticed	0.0
1424	5.0	 I’ve gotten use to it and I just turn the volume up a little	1.0
1425	5.0	The best thing about these headphones isn’t the sound quality	1.0
1426	5.0	 For me it’s just the user experience	1.0
1427	5.0	 It automatically connects to the apple device I’m using and the battery percentage shows	1.0
1428	5.0	 Pop an AirPod out and whatever you’re watching or listening to pauses	1.0
1429	5.0	 Can tap on the AirPod to answer a call	1.0
1430	5.0	 I bought them for convenience	1.0
1431	5.0	Got these as a Christmas gift for my wife	1.0
1432	5.0	 She has recently started using an exercise bike and with the new Apple Health + option, I got these so that she could listen to the workouts while riding in comfort	1.0
1433	5.0	 The noise cancellation on these is really good as well, doesn't block out all noise, but you can melt away while using them	1.0
1434	5.0	 She has used them almost daily since she got them for Christmas and is in love with them	1.0
1435	5.0	Just received my new pair	1.0
1436	5.0	 I had a pair of AirPods but unfortunately left them in my pants pocket and they went through a wash cycle	1.0
1437	5.0	 So I went on amazon to see about buying a new pair	1.0
1438	5.0	 My old pair was free but this pair was $136 with tax	1.0
1439	5.0	 I was definitely hesitant to buy these from amazon because of some of the reviews but I’m here to say these are AWESOME	1.0
1440	5.0	 They are legit Apple AirPods and they’re cheaper on amazon	1.0
1441	5.0	 The one on the left is my old pair and the new ones are on the right	1.0
1442	5.0	 There is no difference	1.0
1443	5.0	 Take it from me, you won’t regret it	1.0
1444	5.0	 Just make sure to check your pockets ALWAYS	1.0
1445	5.0	 They are not water proof and the advice Apple gave me did not work for the old ones (leave it out for 24 hours)	1.0
