index	rating	review	label
7152	1.0	 A few months later, the left airpod stopped working	0
7153	1.0	 I brought this to an Apple Store for repair	1
7154	1.0	The gentleman at the Genius Bar said that based on the serial number, this airpod had already been "replaced" in the past, and could therefore not be fixed	0
7155	1.0	 He was nice enough to send in a request to have this error fixed	1
7155	1.0	 I will need to wait about a week until it can be replaced despite being well into the 1 year warranty	1
7156	1.0	 Massive inconvenience	0
7157	1.0	 I am so disappointed Apple didn't do anything to remedy faster	0
7158	5.0	I got these as a gift, and I was worried about purchasing these online, and when they arrived they were exactly what you’d get in store but cheaper	1
7159	5.0	 They work really well, easy to connect, you adjust the settings for them in the blue tooth menu on your iPhone	1
7160	5.0	 And they stay charged for a long time as well and came with a iPhone charger	1
7161	5.0	 I recommend these if you’re able to not lose them as they can be lost very easily	0
7162	5.0	 They do make cords to attach to them so you can wear them around your neck	1
7163	5.0	 But other then that, I have zero complaints about these AirPods	1
7164	5.0	 I’m very happy I decided to purchase these through amazon	1
7165	1.0	This was a used/refurbished product	0
7166	1.0	 After 2 weeks of using them, people could no longer hear me when on the phone	0
7167	1.0	 The audio quality made me sound like I was underwater	0
7168	1.0	 I purchased these for work and could no longer use them	0
7169	1.0	 I took them to apple and they cleaned them and the problem was still there	0
7170	1.0	 Apple notified me that this was a refurbished product that was returned to amazon before I bought them	1
7171	1.0	 Amazon should really notify a customer that the product is not new so things like this do not happen	0
7172	5.0	I had borrowed a friend's old AirPods gen 1 for about 3 weeks until I had to give them back	1
7173	5.0	 After one week without AirPods filled with relentless struggle using cheaper wireless earbuds, I realized I had to buy my own pair	1
7174	5.0	 That one week was torture	1
7175	5.0	I can't tell you how happy I am to be using these AirPods again	1
7176	5.0	 The design is sleek, slender and pocket-friendly	1
7177	5.0	 The wireless connection is superb between my iPhone and MacBook	1
7178	5.0	Plus- if a friend also has airpods, you can ""bump"" your sound and listen to the same song, podcast or tv show coming from one apple device	1
7180	5.0	 They come with a lightning cable but NOT a charging block	1
7181	5.0	I love these very much	1
7182	5.0	 I owned a pair of Bluetooth earbuds prior to getting AirPods and I didn’t like them very much because they didn’t stay in my ears and the battery didn’t last very long	0
7183	5.0	 The battery life of these AirPods last for a long time in comparison on a single charge	1
7184	5.0	 They stay connected without difficulty to my iPhone and I couldn’t ask for a better pair of earbuds	1
7185	5.0	 I’m glad I got these for myself	1
7186	5.0	 The sound quality is 10/10 and the noise cancellation is amazing, the best I’ve ever had to be honest	1
7187	4.0	The only reason I gave it four stars is because its price is not as good as it is on Black Friday	1
7188	4.0	 I remember only selling 109 at that time	1
7189	4.0	 Of course, the price of amazon is now better than best buy and target	1
7190	4.0	The sound quality is definitely not comparable to beat, but I think it's not bad	1
7191	4.0	 Used to answer the phone, watching TV is already very good	1
7192	5.0	I charged the case and ear buds when they arrived even though they were over 80%	1
7193	5.0	 I used the ear buds for the next six days on my walk	1
7194	5.0	 (1hr & 35min) I put them in the charging case when I returned	1
7195	5.0	 I just checked the ear buds and they are fully charged again	1
7196	5.0	 I'm not sure when I will need to charge the case again	1
7197	5.0	 I love this product	1
7198	5.0	 I had to return a cheaper set of ear buds before I bought the Apple Ear Buds	1
7199	5.0	 You get what you pay for most times	1
7201	5.0	I 10/10 recommend buying AirPods but know that you’ll never be able to ever switch to anything else	1
7202	5.0	 I bought my first pair of AirPods three years ago and have been happy with them ever since	1
7203	5.0	 I have also occasionally bought them as gifts for friends/family	1
7204	5.0	 The battery life is amazing	1
7205	5.0	 I use them a lot for work usually listening to music which last me about 7 hours before the 10% warning sign letting you know to charge them	1
7206	5.0	 The AirPod case will usually last me about two days before I need to charge it again	1
7207	5.0	 Also you can track them if lost (iPhone users) on the find my phone app	1
7208	5.0	 It’ll even allow you to play a sound so it’ll be easier to find	1
7210	5.0	 Also I recommend you buy a case for it so it could stay protected and it’s easy access for me since I always attach them on my belt loop	1
7211	5.0	 I truly have never been so sure about recommending something other than AirPods	1
7212	5.0	my AirPods were delivered today, I ordered them on Black Friday	1
7213	5.0	 I read all the reviews to make sure that I wouldn’t be scammed, and although the product had several bad reviews	1
7213	5.0	 I ordered them anyways since I really wanted AirPods and they were sold out everywhere else	1
7214	5.0	 The AirPods came in their original packaging, with everything new and intact	1
7215	5.0	 They weren’t used, dirty, or damaged	1
7216	5.0	 Also, a lot of people are saying that amazon is selling first gen AirPods and saying that they’re second gen, but these are second generation AirPods	1
7217	5.0	 I checked the serial numbers and I’ll attach a picture too	1
7218	5.0	 The reason why there’s no light on the front is because the charging case isn’t a wireless charging case, and it doesn’t say that it comes with one anyways	1
7219	5.0	 The sound quality is fantastic	1
7220	5.0	 I really love these, they are real Apple AirPods and I suggest buying	1
7221	5.0	 If I have any issues, I’ll update, but so far so good	1
7222	5.0	So I'm not an Apple user at all but these were highly recommended for me to use with my Galaxy Note S10+	1
7223	5.0	 The sound is absolutely amazing	1
7224	5.0	 I could hear artists talking during songs that I've never once heard using my phone with or without headphones, Bluetooth in the car or TV sound bar	1
7225	5.0	 I'm very impressed	1
7226	5.0	 A pretty long range for the Bluetooth too	1
7227	5.0	 Moved further away from my phone in the house than previously could with phone from soundbar with no sound interruptions	1
7228	3.0	Sound great	1
7230	3.0	 Difficult to fit in and keep in ears	0
7231	5.0	For some time, I thought that AirPods were a silly luxury	0
7233	5.0	 Set up was a breeze, sound quality is excellent	1
7234	5.0	 Texting - my least favorite things to do - is so easy with Siri	1
7235	5.0	 Auto correct for manual texting is a pain, but Siri dictation works beautifully	1
7238	5.0	 With air pods I can free up my hands , walk both my dogs while answering phone calls and texts, ask Siri to find a news channel, etc, etc	1
7239	5.0	I am very happy with this purchase	1
7240	1.0	Bought the first generation and two months in the left earpiece would go dead twice as fast as the right, by one year the left earpiece no longer worked at all, the set i bought my daughter also was dead by one year	0
7241	1.0	 Bought the gen 2 set to replace them hoping things were better and the right earpiece doesn’t fit the case properly, if i don’t hold it down into the case it won't charge	0
7242	1.0	 Called apple and they were as unhelpful as they were in the past, send us the product you just bought and after a while we’ll send it back and say its within specifications	0
7245	5.0	Honestly the bad reviews are either people who bought from a 3rd party or are too broke that they are switching their used pods for new ones	1
7246	5.0	 These are great	1
7247	5.0	 Honestly I went for the 2nd gen because I had them before (but I forgot one in my pocket and that went in the wash) but liked how they sound	1
7249	5.0	 I also like how they feel in my ear compared to any headphones with the ear rubber pieces, those fall out so easily	1
7250	5.0	 I was too scared to get the 3rd gen because they look different ear wise and then wouldn't know if I could return it cause it wouldve been opened plus I prefer not to spend more than what I spent on these lol	1
7252	5.0	 They were my husbands and he didn’t like them, so I used them and like them	1
7253	5.0	 He got airpods and said huge difference	0
7254	5.0	 I kept them off brand ones all summer and just last week got the second generation air pods and omg husband isn’t wrong huge difference in the sound quality	1
